lat,lon,raster_value,source_file,source_format,data_type,crs,raster_mean,raster_std,raster_normalized,cell_id,grid_lat,grid_lon,lat_abs,lon_abs,hemisphere,meridian,elevation_proxy,bathymetry_proxy,terrain_valid,slope,slope_class,hydro_align,drainage_index,physics_score,raster_gradient,lat_snapped,lon_snapped,infrastructure_zone,in_infrastructure_zone,classification,confidence,spatial_anomaly_score,composite_score,anomaly_rank,persistence
18.375,-66.95888888888888,181.3083038330078,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.6314359283696926,1837_-6696,18.375,-66.95500000000001,18.375,66.95888888888888,N,W,181.3083038330078,-2355.315709744016,True,4.695425322762875e-05,flat,0.2151672742887967,0.8591633815672594,0.3009654661994079,181.3083038330078,18.375,-66.95500000000001,none,False,noise,0.2719802663996616,0.1874300560354025,0.2539817726920694,9660,7
18.261666666666667,-66.55944444444444,533.7830810546875,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,5.247554021917395,1826_-6656,18.265,-66.555,18.261666666666667,66.55944444444444,N,W,533.7830810546875,-2356.260361056424,True,0.0076937334917175,flat,0.3532955811036214,0.5853681131913737,0.300911878257122,533.7830810546875,18.265,-66.555,none,False,noise,0.2719496447183555,0.1918959214626004,0.2555157349943478,9661,5
18.055,-65.95027777777777,193.05130004882807,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.751909970294637,1805_-6596,18.055,-65.95500000000001,18.055,65.95027777777777,N,W,193.05130004882807,-2358.3327602423124,True,0.0003565178945391,flat,0.2189969864126512,0.8500416599343227,0.3007486430459198,193.05130004882807,18.055,-65.95500000000001,none,False,noise,0.2718563674548113,0.1896689246515464,0.254647672710112,9662,5
18.383888888888887,-66.97833333333332,241.2138214111328,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,2.246020119968052,1838_-6698,18.385,-66.97500000000001,18.383888888888887,66.97833333333332,N,W,241.2138214111328,-2355.2151366810435,True,0.0015323397300933,flat,0.2366611331245484,0.8126299887617265,0.3004815723219557,140.68516540527344,18.385,-66.97500000000001,none,False,noise,0.2717037556125461,0.1866614436195043,0.2534500730987453,9663,3
18.08388888888889,-66.83333333333333,318.5965881347656,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,3.0399073452718954,1808_-6684,18.085,-66.83500000000001,18.08388888888889,66.83333333333333,N,W,318.5965881347656,-2359.788812441657,True,0.0031730709590324,flat,0.2661640771703031,0.7525206227816452,0.3000758951809221,124.68399047851562,18.085,-66.83500000000001,none,False,noise,0.271471940103384,0.1883466618904703,0.2538196747598794,9664,6
18.203055555555554,-67.06138888888889,293.65655517578125,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,2.7840419322981345,1820_-6707,18.205,-67.06500000000001,18.203055555555554,67.06138888888889,N,W,293.65655517578125,-2358.3858021845813,True,0.002649276973777,flat,0.2559766316083091,0.7718935352808962,0.2999436853751609,293.65655517578125,18.205,-67.06500000000001,none,False,noise,0.2713963916429491,0.1893365002394875,0.2540943471446223,9665,3
18.31222222222222,-65.98583333333333,225.3355712890625,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,2.083121577232941,1831_-6599,18.315,-65.985,18.31222222222222,65.98583333333333,N,W,225.3355712890625,-2354.2022816438,True,0.0011127527550671,flat,0.2287522655827382,0.8249638918789346,0.2996808027362373,225.3355712890625,18.315,-65.985,none,False,noise,0.2712461729921356,0.1945671974085096,0.2557823834355072,9666,5
18.35333333333333,-66.52222222222221,225.79087829589844,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,2.087792674321125,1835_-6653,18.355,-66.525,18.35333333333333,66.52222222222221,N,W,225.79087829589844,-2354.669682369657,True,0.001115107121462,flat,0.2285875393284938,0.8246102186172258,0.2995305930662149,164.33304977416992,18.355,-66.525,none,False,noise,0.2711603388949799,0.1909800673511298,0.2544453455231263,9667,3
18.252222222222223,-65.89583333333333,182.58868408203125,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.6445716376014567,1825_-6590,18.255,-65.89500000000001,18.252222222222223,65.89583333333333,N,W,182.58868408203125,-2355.0053000994217,True,0.0,flat,0.2123227269163506,0.8581688081209895,0.2994988143179737,182.58868408203125,18.255,-65.89500000000001,none,False,noise,0.2711421796102707,0.1846168351723098,0.2522009629400656,9668,4
18.399166666666662,-66.60305555555556,182.8688201904297,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.6474456170056582,1839_-6661,18.395,-66.605,18.399166666666662,66.60305555555556,N,W,182.8688201904297,-2354.0940225887443,True,0.0,flat,0.2121124553763383,0.8579512040655013,0.2993603469129032,182.8688201904297,18.395,-66.605,none,False,noise,0.2710630553788018,0.1880966016343927,0.2533437131818992,9669,4
18.28305555555556,-65.66916666666665,192.63465881347656,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.7476355540610882,1828_-6567,18.285,-65.665,18.28305555555556,65.66916666666665,N,W,192.63465881347656,-2354.0517917407124,True,0.0002517579544747,flat,0.2151020044253674,0.8503652984078292,0.2990921550115831,192.63465881347656,18.285,-65.665,none,False,noise,0.2709098028637617,0.1933414170076006,0.2550338086732339,9670,3
18.444166666666664,-67.05472222222221,183.6407012939453,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.6553645190232484,1844_-6706,18.445,-67.055,18.444166666666664,67.05472222222221,N,W,183.6407012939453,-2354.400819733527,True,0.0,flat,0.2115352265252658,0.8573516224569756,0.2989796763156806,183.6407012939453,18.445,-67.055,none,False,noise,0.2708455293232461,0.1914919919929431,0.2543254500546139,9671,4
18.0525,-66.04416666666665,184.1111602783203,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.6601910636602295,1805_-6605,18.055,-66.045,18.0525,66.04416666666665,N,W,184.1111602783203,-2358.5654972960683,True,0.0,flat,0.2111849458543724,0.8569861794459831,0.2987482742066745,184.1111602783203,18.055,-66.045,none,False,noise,0.2707132995466711,0.1884360875273801,0.2531302652039206,9672,6
18.0375,-66.28527777777778,185.3494110107422,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.6728945566963949,1803_-6629,18.035,-66.28500000000001,18.0375,66.28527777777778,N,W,185.3494110107422,-2359.315951410873,True,0.0,flat,0.210268525831095,0.8560243313549725,0.2981414308156611,185.3494110107422,18.035,-66.28500000000001,none,False,noise,0.2703665318946635,0.1897420678612303,0.2532579290513609,9673,5
18.023055555555555,-66.03555555555555,185.44000244140625,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.673823954578782,1802_-6604,18.025,-66.03500000000001,18.023055555555555,66.03555555555555,N,W,185.44000244140625,-2359.0251284382,True,0.0,flat,0.2102017919240892,0.8559539617663546,0.2980971585105154,185.44000244140625,18.025,-66.03500000000001,none,False,noise,0.2703412334345803,0.188898560719872,0.2529386680148064,9674,4
18.18555555555556,-66.62833333333333,517.677490234375,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,5.082323139776913,1818_-6663,18.185,-66.625,18.18555555555556,66.62833333333333,N,W,517.677490234375,-2357.661523734709,True,0.007077491481786,flat,0.3408434480472622,0.5978786099587108,0.2980012562562264,423.774658203125,18.185,-66.625,none,False,noise,0.2702864321464151,0.1887240417543331,0.2528255251531109,9675,3
18.141388888888887,-65.98138888888889,187.2581787109375,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.692477034261065,1814_-6599,18.145,-65.985,18.141388888888887,65.98138888888889,N,W,187.2581787109375,-2356.990956656983,True,0.0,flat,0.2088713375168226,0.8545416392631819,0.297212170174816,187.2581787109375,18.145,-65.985,none,False,noise,0.2698355258141806,0.1876937522798488,0.2520365628214186,9676,6
18.21944444444444,-65.94833333333332,188.7903289794922,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.7081957088051734,1821_-6595,18.215,-65.94500000000001,18.21944444444444,65.94833333333332,N,W,188.7903289794922,-2355.648482074677,True,0.0,flat,0.2077631900348739,0.8533514959647658,0.2964716062978453,188.7903289794922,18.215,-65.94500000000001,none,False,noise,0.2694123464559116,0.1890789425628667,0.2521193590301194,9677,4
18.10805555555556,-66.96944444444443,189.6090545654297,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.7165951989142116,1810_-6697,18.105,-66.965,18.10805555555556,66.96944444444443,N,W,189.6090545654297,-2359.7159416868985,True,0.0,flat,0.2071758429308519,0.8527155265110224,0.2960777984989892,189.6090545654297,18.105,-66.965,none,False,noise,0.2691873134279938,0.1889408393422089,0.2518572415263672,9678,5
18.22055555555556,-66.25944444444444,283.9341735839844,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,2.68429783070995,1822_-6626,18.225,-66.25500000000001,18.22055555555556,66.25944444444444,N,W,283.9341735839844,-2356.278296753394,True,0.0022028609744292,flat,0.2429930813374023,0.779445684396816,0.2958726025619026,188.5806884765625,18.225,-66.25500000000001,none,False,noise,0.2690700586068015,0.1958299311328687,0.2541570315729655,9679,3
18.21444444444444,-66.23027777777777,207.5154724121093,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.900301170945453,1821_-6624,18.215,-66.235,18.21444444444444,66.23027777777777,N,W,207.5154724121093,-2356.31618828194,True,0.0003867795332702,flat,0.2105756048680298,0.8388061837812333,0.2946252074839273,132.0133895874023,18.215,-66.235,none,False,noise,0.268357261419387,0.1942869872880453,0.2529398438992335,9680,5
18.198888888888888,-66.89444444444445,493.2200317382813,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,4.831408566861831,1819_-6690,18.195,-66.89500000000001,18.198888888888888,66.89444444444445,N,W,493.2200317382813,-2358.0569503764536,True,0.006283653921455,flat,0.3239131632644048,0.6168766683886295,0.2946159733229528,58.04833984374994,18.195,-66.89500000000001,none,False,noise,0.268351984755973,0.1862514001311457,0.2501223755640754,9681,5
18.30861111111111,-67.06888888888888,217.83419799804688,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,2.0061632998267904,1830_-6707,18.305,-67.06500000000001,18.30861111111111,67.06888888888888,N,W,217.83419799804688,-2356.6725060532526,True,0.0006418936597881,flat,0.2144182127665126,0.8307908067282477,0.2945967001535663,217.83419799804688,18.305,-67.06500000000001,none,False,noise,0.2683409715163236,0.1939988331225451,0.2528235145333982,9682,3
18.372777777777777,-66.58388888888888,193.92507934570312,dem_merged.tif,copernicus_dem,dem,EPSG:4326,22.286944317784904,97.47324841260192,1.7608742688186414,1837_-6659,18.375,-66.58500000000001,18.372777777777777,66.58388888888888,N,W,193.92507934570312,-2354.4867466092687,True,0.0,flat,0.2041336524721334,0.8493629258729101,0.2940234227087066,193.92507934570312,18.375,-66.58500000000001,none,False,noise,0.2680133844049752,0.188193225073467,0.2504803439604399,9683,5
